央视频道,#genre#
东方卫视,https://txmov2.a.kwimgs.com/bs3/video-hls/5219953535631090825_hlsb.m3u8
东方卫视,http://38.75.136.137:98/gslb/dsdqpub/dfwshd.m3u8?auth=testpub
东方卫视,http://222.169.85.8:9901/tsfile/live/0018_1.m3u8
东方卫视,http://bp-resource-dfl.bestv.cn/148/3/video.m3u8
东方卫视,http://bp-resource-dfl.bestv.cn/155/3/video.m3u8
东方卫视,http://drive.mxmy.net:8888/udp/239.3.1.136:8032
东方卫视,http://218.13.170.98:9901/tsfile/live/1010_1.m3u8
东方卫视,http://112.46.85.60:8009/hls/31/index.m3u8
东方卫视,http://123.130.84.106:8154/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://183.11.239.36:808/hls/114/index.m3u8
东南卫视,http://38.75.136.137:98/gslb/dsdqpub/dnwshd.m3u8?auth=testpub
东南卫视,http://8.138.7.223/tv/fjtv.php?id=5
东南卫视,http://drive.mxmy.net:8888/udp/239.3.1.156:8148
东南卫视,http://112.27.235.94:8000/hls/38/index.m3u8
东南卫视,http://gfr.x3322.net:9901/tsfile/live/1099_1.m3u8
东南卫视,http://123.130.84.106:8154/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://123.130.84.106:8154/tsfile/live/0137_1.m3u8
东南卫视,http://61.136.172.236:9901/tsfile/live/0137_1.m3u8
东南卫视,http://61.136.172.236:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://58.57.40.22:9901/tsfile/live/1037_1.m3u8
甘肃卫视,http://38.75.136.137:98/gslb/dsdqpub/gswshd.m3u8?auth=testpub
甘肃卫视,http://cssbyd.imwork.net:8082/hls/48/index.m3u8
甘肃卫视,http://183.11.239.36:808/hls/119/index.m3u8
甘肃卫视,http://123.130.84.106:8154/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://218.13.170.98:9901/tsfile/live/0141_1.m3u8
甘肃卫视,rtmp://livein.gstv.com.cn/49048r/y3nga4.flv
甘肃卫视,http://120.76.248.139/live/bfgd/4200000119.m3u8
甘肃卫视,http://58.57.40.22:9901/tsfile/live/1056_1.m3u8
甘肃卫视,rtsp://115.153.254.81/PLTV/88888888/224/3221227039/87447727.smil
甘肃卫视,http://[2409:8087:74f0:22::5]:6410/270000001128/9900000023/index.m3u8?channel-id=newtv&livemode=4&Contentid=9900000023
广东卫视,http://38.75.136.137:98/gslb/dsdqpub/gdwshd.m3u8?auth=testpub
广东卫视,https://txmov2.a.kwimgs.com/upic/2023/01/26/09/BMjAyMzAxMjYwOTE3NDVfNzM5MzQzNzIyXzk0NjI1OTUwNTA3XzBfMw==_b_B81ddda927d33445d544befd008e60109.mp4
广东卫视,http://222.214.208.34:59901/tsfile/live/0125_1.m3u8
广东卫视,http://59.39.89.130:60901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://drive.mxmy.net:8888/udp/239.3.1.142:8048
广东卫视,http://183.11.239.36:808/hls/80/index.m3u8
广东卫视,http://61.136.172.236:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://61.136.172.236:9901/tsfile/live/0125_1.m3u8
广东卫视,http://123.130.84.106:8154/tsfile/live/0125_1.m3u8
广东卫视,http://222.169.85.8:9901/tsfile/live/0125_1.m3u8
